COMPANY_ID,NAME,PAY_GROUP_ID,Pay Period,Pay Period Begin Date,Pay Period End Date,Deduction Cutoff Date,File Run Date
27735,AIRNAMIC,01W0006171,24,05-JUN-23,11-JUN-23,11-JUN-23,09-JUN-23
27735,AIRNAMIC,01W0006171,25,12-JUN-23,18-JUN-23,18-JUN-23,16-JUN-23
27735,AIRNAMIC,01W0006171,26,19-JUN-23,25-JUN-23,25-JUN-23,23-JUN-23
27735,AIRNAMIC,01W0006171,27,26-JUN-23,02-JUL-23,02-JUL-23,29-JUN-23
27735,AIRNAMIC,01W0006171,28,03-JUL-23,09-JUL-23,09-JUL-23,07-JUL-23
27735,AIRNAMIC,01W0006171,29,10-JUL-23,16-JUL-23,16-JUL-23,14-JUL-23
27735,AIRNAMIC,01W0006171,30,17-JUL-23,23-JUL-23,23-JUL-23,21-JUL-23
27735,AIRNAMIC,01W0006171,31,24-JUL-23,30-JUL-23,30-JUL-23,28-JUL-23
27735,AIRNAMIC,01W0006171,32,31-JUL-23,06-AUG-23,06-AUG-23,04-AUG-23
27735,AIRNAMIC,01W0006171,33,07-AUG-23,13-AUG-23,13-AUG-23,11-AUG-23
27735,AIRNAMIC,01W0006171,34,14-AUG-23,20-AUG-23,20-AUG-23,18-AUG-23
27735,AIRNAMIC,01W0006171,35,21-AUG-23,27-AUG-23,27-AUG-23,25-AUG-23
27735,AIRNAMIC,01W0006171,36,28-AUG-23,03-SEP-23,03-SEP-23,31-AUG-23
27735,AIRNAMIC,01W0006171,37,04-SEP-23,10-SEP-23,10-SEP-23,08-SEP-23
27735,AIRNAMIC,01W0006171,38,11-SEP-23,17-SEP-23,17-SEP-23,15-SEP-23
27735,AIRNAMIC,01W0006171,39,18-SEP-23,24-SEP-23,24-SEP-23,22-SEP-23
27735,AIRNAMIC,01W0006171,40,25-SEP-23,01-OCT-23,01-OCT-23,29-SEP-23
27735,AIRNAMIC,01W0006171,41,02-OCT-23,08-OCT-23,08-OCT-23,06-OCT-23
27735,AIRNAMIC,01W0006171,42,09-OCT-23,15-OCT-23,15-OCT-23,13-OCT-23
27735,AIRNAMIC,01W0006171,43,16-OCT-23,22-OCT-23,22-OCT-23,20-OCT-23
27735,AIRNAMIC,01W0006171,44,23-OCT-23,29-OCT-23,29-OCT-23,27-OCT-23
27735,AIRNAMIC,01W0006171,45,30-OCT-23,05-NOV-23,05-NOV-23,03-NOV-23
27735,AIRNAMIC,01W0006171,46,06-NOV-23,12-NOV-23,12-NOV-23,10-NOV-23
27735,AIRNAMIC,01W0006171,47,13-NOV-23,19-NOV-23,19-NOV-23,17-NOV-23
27735,AIRNAMIC,01W0006171,48,20-NOV-23,26-NOV-23,26-NOV-23,21-NOV-23
27735,AIRNAMIC,01W0006171,49,27-NOV-23,03-DEC-23,03-DEC-23,01-DEC-23
27735,AIRNAMIC,01W0006171,50,04-DEC-23,10-DEC-23,10-DEC-23,08-DEC-23
27735,AIRNAMIC,01W0006171,51,11-DEC-23,17-DEC-23,17-DEC-23,15-DEC-23
27735,AIRNAMIC,01W0006171,52,18-DEC-23,24-DEC-23,24-DEC-23,21-DEC-23
27736,ATLAS ASSEMBLY,01W0006172,1,26-DEC-22,01-JAN-23,02-JAN-23,28-DEC-22
27736,ATLAS ASSEMBLY,01W0006172,2,02-JAN-23,08-JAN-23,08-JAN-23,05-JAN-23
27736,ATLAS ASSEMBLY,01W0006172,3,09-JAN-23,15-JAN-23,15-JAN-23,11-JAN-23
27736,ATLAS ASSEMBLY,01W0006172,4,16-JAN-23,22-JAN-23,22-JAN-23,20-JAN-23
27736,ATLAS ASSEMBLY,01W0006172,5,23-JAN-23,29-JAN-23,29-JAN-23,27-JAN-23
27736,ATLAS ASSEMBLY,01W0006172,6,30-JAN-23,05-FEB-23,05-FEB-23,03-FEB-23
27736,ATLAS ASSEMBLY,01W0006172,7,06-FEB-23,12-FEB-23,12-FEB-23,10-FEB-23
27736,ATLAS ASSEMBLY,01W0006172,8,13-FEB-23,19-FEB-23,19-FEB-23,16-FEB-23
27736,ATLAS ASSEMBLY,01W0006172,9,20-FEB-23,26-FEB-23,26-FEB-23,24-FEB-23
27736,ATLAS ASSEMBLY,01W0006172,10,27-FEB-23,05-MAR-23,05-MAR-23,03-MAR-23
27736,ATLAS ASSEMBLY,01W0006172,11,06-MAR-23,12-MAR-23,12-MAR-23,10-MAR-23
27736,ATLAS ASSEMBLY,01W0006172,12,13-MAR-23,19-MAR-23,19-MAR-23,17-MAR-23
27736,ATLAS ASSEMBLY,01W0006172,13,20-MAR-23,26-MAR-23,26-MAR-23,24-MAR-23
27736,ATLAS ASSEMBLY,01W0006172,14,27-MAR-23,02-APR-23,02-APR-23,31-MAR-23
27736,ATLAS ASSEMBLY,01W0006172,15,03-APR-23,09-APR-23,09-APR-23,07-APR-23
27736,ATLAS ASSEMBLY,01W0006172,16,10-APR-23,16-APR-23,16-APR-23,14-APR-23
27736,ATLAS ASSEMBLY,01W0006172,17,17-APR-23,23-APR-23,23-APR-23,21-APR-23
27736,ATLAS ASSEMBLY,01W0006172,18,24-APR-23,30-APR-23,30-APR-23,28-APR-23
27736,ATLAS ASSEMBLY,01W0006172,19,01-MAY-23,07-MAY-23,07-MAY-23,05-MAY-23
27736,ATLAS ASSEMBLY,01W0006172,20,08-MAY-23,14-MAY-23,14-MAY-23,12-MAY-23
27736,ATLAS ASSEMBLY,01W0006172,21,15-MAY-23,21-MAY-23,21-MAY-23,19-MAY-23
27736,ATLAS ASSEMBLY,01W0006172,22,22-MAY-23,28-MAY-23,28-MAY-23,25-MAY-23
27736,ATLAS ASSEMBLY,01W0006172,23,29-MAY-23,04-JUN-23,04-JUN-23,02-JUN-23
27736,ATLAS ASSEMBLY,01W0006172,24,05-JUN-23,11-JUN-23,11-JUN-23,09-JUN-23
27736,ATLAS ASSEMBLY,01W0006172,25,12-JUN-23,18-JUN-23,18-JUN-23,16-JUN-23
27736,ATLAS ASSEMBLY,01W0006172,26,19-JUN-23,25-JUN-23,25-JUN-23,23-JUN-23
27736,ATLAS ASSEMBLY,01W0006172,27,26-JUN-23,02-JUL-23,02-JUL-23,29-JUN-23
27736,ATLAS ASSEMBLY,01W0006172,28,03-JUL-23,09-JUL-23,09-JUL-23,07-JUL-23
27736,ATLAS ASSEMBLY,01W0006172,29,10-JUL-23,16-JUL-23,16-JUL-23,14-JUL-23
27736,ATLAS ASSEMBLY,01W0006172,30,17-JUL-23,23-JUL-23,23-JUL-23,21-JUL-23
27736,ATLAS ASSEMBLY,01W0006172,31,24-JUL-23,30-JUL-23,30-JUL-23,28-JUL-23
27736,ATLAS ASSEMBLY,01W0006172,32,31-JUL-23,06-AUG-23,06-AUG-23,04-AUG-23
27736,ATLAS ASSEMBLY,01W0006172,33,07-AUG-23,13-AUG-23,13-AUG-23,11-AUG-23
27736,ATLAS ASSEMBLY,01W0006172,34,14-AUG-23,20-AUG-23,20-AUG-23,18-AUG-23
27736,ATLAS ASSEMBLY,01W0006172,35,21-AUG-23,27-AUG-23,27-AUG-23,25-AUG-23
27736,ATLAS ASSEMBLY,01W0006172,36,28-AUG-23,03-SEP-23,03-SEP-23,31-AUG-23
27736,ATLAS ASSEMBLY,01W0006172,37,04-SEP-23,10-SEP-23,10-SEP-23,08-SEP-23
27736,ATLAS ASSEMBLY,01W0006172,38,11-SEP-23,17-SEP-23,17-SEP-23,15-SEP-23
27736,ATLAS ASSEMBLY,01W0006172,39,18-SEP-23,24-SEP-23,24-SEP-23,22-SEP-23
27736,ATLAS ASSEMBLY,01W0006172,40,25-SEP-23,01-OCT-23,01-OCT-23,29-SEP-23
27736,ATLAS ASSEMBLY,01W0006172,41,02-OCT-23,08-OCT-23,08-OCT-23,06-OCT-23
27736,ATLAS ASSEMBLY,01W0006172,42,09-OCT-23,15-OCT-23,15-OCT-23,13-OCT-23
27736,ATLAS ASSEMBLY,01W0006172,43,16-OCT-23,22-OCT-23,22-OCT-23,20-OCT-23
27736,ATLAS ASSEMBLY,01W0006172,44,23-OCT-23,29-OCT-23,29-OCT-23,27-OCT-23
27736,ATLAS ASSEMBLY,01W0006172,45,30-OCT-23,05-NOV-23,05-NOV-23,03-NOV-23
27736,ATLAS ASSEMBLY,01W0006172,46,06-NOV-23,12-NOV-23,12-NOV-23,10-NOV-23
27736,ATLAS ASSEMBLY,01W0006172,47,13-NOV-23,19-NOV-23,19-NOV-23,17-NOV-23
27736,ATLAS ASSEMBLY,01W0006172,48,20-NOV-23,26-NOV-23,26-NOV-23,21-NOV-23
27736,ATLAS ASSEMBLY,01W0006172,49,27-NOV-23,03-DEC-23,03-DEC-23,01-DEC-23
27736,ATLAS ASSEMBLY,01W0006172,50,04-DEC-23,10-DEC-23,10-DEC-23,08-DEC-23
27736,ATLAS ASSEMBLY,01W0006172,51,11-DEC-23,17-DEC-23,17-DEC-23,15-DEC-23
27736,ATLAS ASSEMBLY,01W0006172,52,18-DEC-23,24-DEC-23,24-DEC-23,21-DEC-23
27776,MILLMATIC CO,01W0006191,1,26-DEC-22,01-JAN-23,02-JAN-23,28-DEC-22
27776,MILLMATIC CO,01W0006191,2,02-JAN-23,08-JAN-23,08-JAN-23,05-JAN-23
27776,MILLMATIC CO,01W0006191,3,09-JAN-23,15-JAN-23,15-JAN-23,11-JAN-23
27776,MILLMATIC CO,01W0006191,4,16-JAN-23,22-JAN-23,22-JAN-23,20-JAN-23
27776,MILLMATIC CO,01W0006191,5,23-JAN-23,29-JAN-23,29-JAN-23,27-JAN-23
27776,MILLMATIC CO,01W0006191,6,30-JAN-23,05-FEB-23,05-FEB-23,03-FEB-23
27776,MILLMATIC CO,01W0006191,7,06-FEB-23,12-FEB-23,12-FEB-23,10-FEB-23
27776,MILLMATIC CO,01W0006191,8,13-FEB-23,19-FEB-23,19-FEB-23,16-FEB-23
27776,MILLMATIC CO,01W0006191,9,20-FEB-23,26-FEB-23,26-FEB-23,24-FEB-23
27776,MILLMATIC CO,01W0006191,10,27-FEB-23,05-MAR-23,05-MAR-23,03-MAR-23
27776,MILLMATIC CO,01W0006191,11,06-MAR-23,12-MAR-23,12-MAR-23,10-MAR-23
27776,MILLMATIC CO,01W0006191,12,13-MAR-23,19-MAR-23,19-MAR-23,17-MAR-23
27776,MILLMATIC CO,01W0006191,13,20-MAR-23,26-MAR-23,26-MAR-23,24-MAR-23
27776,MILLMATIC CO,01W0006191,14,27-MAR-23,02-APR-23,02-APR-23,31-MAR-23
27776,MILLMATIC CO,01W0006191,15,03-APR-23,09-APR-23,09-APR-23,07-APR-23
27776,MILLMATIC CO,01W0006191,16,10-APR-23,16-APR-23,16-APR-23,14-APR-23
27776,MILLMATIC CO,01W0006191,17,17-APR-23,23-APR-23,23-APR-23,21-APR-23
27776,MILLMATIC CO,01W0006191,18,24-APR-23,30-APR-23,30-APR-23,28-APR-23
27776,MILLMATIC CO,01W0006191,19,01-MAY-23,07-MAY-23,07-MAY-23,05-MAY-23
27776,MILLMATIC CO,01W0006191,20,08-MAY-23,14-MAY-23,14-MAY-23,12-MAY-23
27776,MILLMATIC CO,01W0006191,21,15-MAY-23,21-MAY-23,21-MAY-23,19-MAY-23
27776,MILLMATIC CO,01W0006191,22,22-MAY-23,28-MAY-23,28-MAY-23,25-MAY-23
27776,MILLMATIC CO,01W0006191,23,29-MAY-23,04-JUN-23,04-JUN-23,02-JUN-23
27776,MILLMATIC CO,01W0006191,24,05-JUN-23,11-JUN-23,11-JUN-23,09-JUN-23
27776,MILLMATIC CO,01W0006191,25,12-JUN-23,18-JUN-23,18-JUN-23,16-JUN-23
27776,MILLMATIC CO,01W0006191,26,19-JUN-23,25-JUN-23,25-JUN-23,23-JUN-23
27776,MILLMATIC CO,01W0006191,27,26-JUN-23,02-JUL-23,02-JUL-23,29-JUN-23
27776,MILLMATIC CO,01W0006191,28,03-JUL-23,09-JUL-23,09-JUL-23,07-JUL-23
27776,MILLMATIC CO,01W0006191,29,10-JUL-23,16-JUL-23,16-JUL-23,14-JUL-23
27776,MILLMATIC CO,01W0006191,30,17-JUL-23,23-JUL-23,23-JUL-23,21-JUL-23
27776,MILLMATIC CO,01W0006191,31,24-JUL-23,30-JUL-23,30-JUL-23,28-JUL-23
27776,MILLMATIC CO,01W0006191,32,31-JUL-23,06-AUG-23,06-AUG-23,04-AUG-23
27776,MILLMATIC CO,01W0006191,33,07-AUG-23,13-AUG-23,13-AUG-23,11-AUG-23
27776,MILLMATIC CO,01W0006191,34,14-AUG-23,20-AUG-23,20-AUG-23,18-AUG-23
27776,MILLMATIC CO,01W0006191,35,21-AUG-23,27-AUG-23,27-AUG-23,25-AUG-23
27776,MILLMATIC CO,01W0006191,36,28-AUG-23,03-SEP-23,03-SEP-23,31-AUG-23
27776,MILLMATIC CO,01W0006191,37,04-SEP-23,10-SEP-23,10-SEP-23,08-SEP-23
27776,MILLMATIC CO,01W0006191,38,11-SEP-23,17-SEP-23,17-SEP-23,15-SEP-23
27776,MILLMATIC CO,01W0006191,39,18-SEP-23,24-SEP-23,24-SEP-23,22-SEP-23
27776,MILLMATIC CO,01W0006191,40,25-SEP-23,01-OCT-23,01-OCT-23,29-SEP-23
27776,MILLMATIC CO,01W0006191,41,02-OCT-23,08-OCT-23,08-OCT-23,06-OCT-23
27776,MILLMATIC CO,01W0006191,42,09-OCT-23,15-OCT-23,15-OCT-23,13-OCT-23
27776,MILLMATIC CO,01W0006191,43,16-OCT-23,22-OCT-23,22-OCT-23,20-OCT-23
27776,MILLMATIC CO,01W0006191,44,23-OCT-23,29-OCT-23,29-OCT-23,27-OCT-23
27776,MILLMATIC CO,01W0006191,45,30-OCT-23,05-NOV-23,05-NOV-23,03-NOV-23
27776,MILLMATIC CO,01W0006191,46,06-NOV-23,12-NOV-23,12-NOV-23,10-NOV-23
27776,MILLMATIC CO,01W0006191,47,13-NOV-23,19-NOV-23,19-NOV-23,17-NOV-23
27776,MILLMATIC CO,01W0006191,48,20-NOV-23,26-NOV-23,26-NOV-23,21-NOV-23
27776,MILLMATIC CO,01W0006191,49,27-NOV-23,03-DEC-23,03-DEC-23,01-DEC-23
27776,MILLMATIC CO,01W0006191,50,04-DEC-23,10-DEC-23,10-DEC-23,08-DEC-23
27776,MILLMATIC CO,01W0006191,51,11-DEC-23,17-DEC-23,17-DEC-23,15-DEC-23
27776,MILLMATIC CO,01W0006191,52,18-DEC-23,24-DEC-23,24-DEC-23,21-DEC-23
18252,HELP AT HOME,01W005000,1,25-DEC-22,01-JAN-23,02-JAN-23,02-JAN-23
18252,HELP AT HOME,01W005000,2,01-JAN-23,07-JAN-23,07-JAN-23,07-JAN-23
18252,HELP AT HOME,01W005000,3,08-JAN-23,14-JAN-23,14-JAN-23,14-JAN-23
18252,HELP AT HOME,01W005000,4,15-JAN-23,21-JAN-23,21-JAN-23,21-JAN-23
18252,HELP AT HOME,01W005000,5,22-JAN-23,28-JAN-23,28-JAN-23,28-JAN-23
18252,HELP AT HOME,01W005000,6,29-JAN-23,04-FEB-23,04-FEB-23,03-FEB-23
18252,HELP AT HOME,01W005000,7,05-FEB-23,11-FEB-23,11-FEB-23,11-FEB-23
18252,HELP AT HOME,01W005000,8,12-FEB-23,18-FEB-23,18-FEB-23,18-FEB-23
18252,HELP AT HOME,01W005000,9,19-FEB-23,25-FEB-23,25-FEB-23,24-FEB-23
18252,HELP AT HOME,01W005000,10,26-FEB-23,04-MAR-23,04-MAR-23,03-MAR-23
18252,HELP AT HOME,01W005000,11,05-MAR-23,11-MAR-23,11-MAR-23,11-MAR-23
18252,HELP AT HOME,01W005000,12,12-MAR-23,18-MAR-23,18-MAR-23,18-MAR-23
18252,HELP AT HOME,01W005000,13,19-MAR-23,25-MAR-23,25-MAR-23,25-MAR-23
18252,HELP AT HOME,01W005000,14,26-MAR-23,01-APR-23,01-APR-23,01-APR-23
18252,HELP AT HOME,01W005000,15,02-APR-23,08-APR-23,08-APR-23,08-APR-23
18252,HELP AT HOME,01W005000,16,09-APR-23,15-APR-23,15-APR-23,15-APR-23
18252,HELP AT HOME,01W005000,17,16-APR-23,22-APR-23,22-APR-23,22-APR-23
18252,HELP AT HOME,01W005000,18,23-APR-23,29-APR-23,29-APR-23,29-APR-23
18252,HELP AT HOME,01W005000,19,30-APR-23,06-MAY-23,06-MAY-23,06-MAY-23
18252,HELP AT HOME,01W005000,20,07-MAY-23,13-MAY-23,13-MAY-23,13-MAY-23
18252,HELP AT HOME,01W005000,21,14-MAY-23,20-MAY-23,20-MAY-23,20-MAY-23
18252,HELP AT HOME,01W005000,22,21-MAY-23,27-MAY-23,27-MAY-23,27-MAY-23
18252,HELP AT HOME,01W005000,23,28-MAY-23,03-JUN-23,03-JUN-23,03-JUN-23
18252,HELP AT HOME,01W005000,24,04-JUN-23,10-JUN-23,10-JUN-23,10-JUN-23
18252,HELP AT HOME,01W005000,25,11-JUN-23,17-JUN-23,17-JUN-23,17-JUN-23
18252,HELP AT HOME,01W005000,26,18-JUN-23,24-JUN-23,24-JUN-23,24-JUN-23
18252,HELP AT HOME,01W005000,27,25-JUN-23,01-JUL-23,01-JUL-23,01-JUL-23
18252,HELP AT HOME,01W005000,28,02-JUL-23,08-JUL-23,08-JUL-23,08-JUL-23
18252,HELP AT HOME,01W005000,29,09-JUL-23,15-JUL-23,15-JUL-23,15-JUL-23
18252,HELP AT HOME,01W005000,30,16-JUL-23,22-JUL-23,22-JUL-23,22-JUL-23
18252,HELP AT HOME,01W005000,31,23-JUL-23,29-JUL-23,29-JUL-23,29-JUL-23
18252,HELP AT HOME,01W005000,32,30-JUL-23,05-AUG-23,05-AUG-23,05-AUG-23
18252,HELP AT HOME,01W005000,33,06-AUG-23,12-AUG-23,12-AUG-23,12-AUG-23
18252,HELP AT HOME,01W005000,34,13-AUG-23,19-AUG-23,19-AUG-23,19-AUG-23
18252,HELP AT HOME,01W005000,35,20-AUG-23,26-AUG-23,26-AUG-23,26-AUG-23
18252,HELP AT HOME,01W005000,36,27-AUG-23,02-SEP-23,02-SEP-23,02-SEP-23
18252,HELP AT HOME,01W005000,37,03-SEP-23,09-SEP-23,09-SEP-23,09-SEP-23
18252,HELP AT HOME,01W005000,38,10-SEP-23,16-SEP-23,16-SEP-23,16-SEP-23
18252,HELP AT HOME,01W005000,39,17-SEP-23,23-SEP-23,23-SEP-23,23-SEP-23
18252,HELP AT HOME,01W005000,40,24-SEP-23,30-SEP-23,30-SEP-23,30-SEP-23
18252,HELP AT HOME,01W005000,41,01-OCT-23,07-OCT-23,07-OCT-23,07-OCT-23
18252,HELP AT HOME,01W005000,42,08-OCT-23,14-OCT-23,14-OCT-23,14-OCT-23
18252,HELP AT HOME,01W005000,43,15-OCT-23,21-OCT-23,21-OCT-23,21-OCT-23
18252,HELP AT HOME,01W005000,44,22-OCT-23,28-OCT-23,28-OCT-23,28-OCT-23
18252,HELP AT HOME,01W005000,45,29-OCT-23,04-NOV-23,04-NOV-23,04-NOV-23
18252,HELP AT HOME,01W005000,46,05-NOV-23,11-NOV-23,11-NOV-23,11-NOV-23
18252,HELP AT HOME,01W005000,47,12-NOV-23,18-NOV-23,18-NOV-23,18-NOV-23
18252,HELP AT HOME,01W005000,48,19-NOV-23,25-NOV-23,25-NOV-23,25-NOV-23
18252,HELP AT HOME,01W005000,49,26-NOV-23,02-DEC-23,02-DEC-23,02-DEC-23
18252,HELP AT HOME,01W005000,50,03-DEC-23,09-DEC-23,09-DEC-23,09-DEC-23
18252,HELP AT HOME,01W005000,51,10-DEC-23,16-DEC-23,16-DEC-23,16-DEC-23
18252,HELP AT HOME,01W005000,52,17-DEC-23,23-DEC-23,23-DEC-23,23-DEC-23
18252,HELP AT HOME,01W005001,1,25-DEC-22,01-JAN-23,02-JAN-23,02-JAN-23
18252,HELP AT HOME,01W005001,2,01-JAN-23,07-JAN-23,07-JAN-23,07-JAN-23
18252,HELP AT HOME,01W005001,3,08-JAN-23,14-JAN-23,14-JAN-23,14-JAN-23
18252,HELP AT HOME,01W005001,4,15-JAN-23,21-JAN-23,21-JAN-23,21-JAN-23
18252,HELP AT HOME,01W005001,5,22-JAN-23,28-JAN-23,28-JAN-23,28-JAN-23
18252,HELP AT HOME,01W005001,6,29-JAN-23,04-FEB-23,04-FEB-23,03-FEB-23
18252,HELP AT HOME,01W005001,7,05-FEB-23,11-FEB-23,11-FEB-23,11-FEB-23
18252,HELP AT HOME,01W005001,8,12-FEB-23,18-FEB-23,18-FEB-23,18-FEB-23
18252,HELP AT HOME,01W005001,9,19-FEB-23,25-FEB-23,25-FEB-23,24-FEB-23
18252,HELP AT HOME,01W005001,10,26-FEB-23,04-MAR-23,04-MAR-23,03-MAR-23
18252,HELP AT HOME,01W005001,11,05-MAR-23,11-MAR-23,11-MAR-23,11-MAR-23
18252,HELP AT HOME,01W005001,12,12-MAR-23,18-MAR-23,18-MAR-23,18-MAR-23
18252,HELP AT HOME,01W005001,13,19-MAR-23,25-MAR-23,25-MAR-23,25-MAR-23
18252,HELP AT HOME,01W005001,14,26-MAR-23,01-APR-23,01-APR-23,01-APR-23
18252,HELP AT HOME,01W005001,15,02-APR-23,08-APR-23,08-APR-23,08-APR-23
18252,HELP AT HOME,01W005001,16,09-APR-23,15-APR-23,15-APR-23,15-APR-23
18252,HELP AT HOME,01W005001,17,16-APR-23,22-APR-23,22-APR-23,22-APR-23
18252,HELP AT HOME,01W005001,18,23-APR-23,29-APR-23,29-APR-23,29-APR-23
18252,HELP AT HOME,01W005001,19,30-APR-23,06-MAY-23,06-MAY-23,06-MAY-23
18252,HELP AT HOME,01W005001,20,07-MAY-23,13-MAY-23,13-MAY-23,13-MAY-23
18252,HELP AT HOME,01W005001,21,14-MAY-23,20-MAY-23,20-MAY-23,20-MAY-23
18252,HELP AT HOME,01W005001,22,21-MAY-23,27-MAY-23,27-MAY-23,27-MAY-23
18252,HELP AT HOME,01W005001,23,28-MAY-23,03-JUN-23,03-JUN-23,03-JUN-23
18252,HELP AT HOME,01W005001,24,04-JUN-23,10-JUN-23,10-JUN-23,10-JUN-23
18252,HELP AT HOME,01W005001,25,11-JUN-23,17-JUN-23,17-JUN-23,17-JUN-23
18252,HELP AT HOME,01W005001,26,18-JUN-23,24-JUN-23,24-JUN-23,24-JUN-23
18252,HELP AT HOME,01W005001,27,25-JUN-23,01-JUL-23,01-JUL-23,01-JUL-23
18252,HELP AT HOME,01W005001,28,02-JUL-23,08-JUL-23,08-JUL-23,08-JUL-23
18252,HELP AT HOME,01W005001,29,09-JUL-23,15-JUL-23,15-JUL-23,15-JUL-23
18252,HELP AT HOME,01W005001,30,16-JUL-23,22-JUL-23,22-JUL-23,22-JUL-23
18252,HELP AT HOME,01W005001,31,23-JUL-23,29-JUL-23,29-JUL-23,29-JUL-23
18252,HELP AT HOME,01W005001,32,30-JUL-23,05-AUG-23,05-AUG-23,05-AUG-23
18252,HELP AT HOME,01W005001,33,06-AUG-23,12-AUG-23,12-AUG-23,12-AUG-23
18252,HELP AT HOME,01W005001,34,13-AUG-23,19-AUG-23,19-AUG-23,19-AUG-23
18252,HELP AT HOME,01W005001,35,20-AUG-23,26-AUG-23,26-AUG-23,26-AUG-23
18252,HELP AT HOME,01W005001,36,27-AUG-23,02-SEP-23,02-SEP-23,02-SEP-23
18252,HELP AT HOME,01W005001,37,03-SEP-23,09-SEP-23,09-SEP-23,09-SEP-23
18252,HELP AT HOME,01W005001,38,10-SEP-23,16-SEP-23,16-SEP-23,16-SEP-23
18252,HELP AT HOME,01W005001,39,17-SEP-23,23-SEP-23,23-SEP-23,23-SEP-23
18252,HELP AT HOME,01W005001,40,24-SEP-23,30-SEP-23,30-SEP-23,30-SEP-23
18252,HELP AT HOME,01W005001,41,01-OCT-23,07-OCT-23,07-OCT-23,07-OCT-23
18252,HELP AT HOME,01W005001,42,08-OCT-23,14-OCT-23,14-OCT-23,14-OCT-23
18252,HELP AT HOME,01W005001,43,15-OCT-23,21-OCT-23,21-OCT-23,21-OCT-23
18252,HELP AT HOME,01W005001,44,22-OCT-23,28-OCT-23,28-OCT-23,28-OCT-23
18252,HELP AT HOME,01W005001,45,29-OCT-23,04-NOV-23,04-NOV-23,04-NOV-23
18252,HELP AT HOME,01W005001,46,05-NOV-23,11-NOV-23,11-NOV-23,11-NOV-23
18252,HELP AT HOME,01W005001,47,12-NOV-23,18-NOV-23,18-NOV-23,18-NOV-23
18252,HELP AT HOME,01W005001,48,19-NOV-23,25-NOV-23,25-NOV-23,25-NOV-23
18252,HELP AT HOME,01W005001,49,26-NOV-23,02-DEC-23,02-DEC-23,02-DEC-23
18252,HELP AT HOME,01W005001,50,03-DEC-23,09-DEC-23,09-DEC-23,09-DEC-23
18252,HELP AT HOME,01W005001,51,10-DEC-23,16-DEC-23,16-DEC-23,16-DEC-23
18252,HELP AT HOME,01W005001,52,17-DEC-23,23-DEC-23,23-DEC-23,23-DEC-23
18252,HELP AT HOME,01W005002,1,25-DEC-22,01-JAN-23,02-JAN-23,02-JAN-23
18252,HELP AT HOME,01W005002,2,01-JAN-23,07-JAN-23,07-JAN-23,07-JAN-23
18252,HELP AT HOME,01W005002,3,08-JAN-23,14-JAN-23,14-JAN-23,14-JAN-23
18252,HELP AT HOME,01W005002,4,15-JAN-23,21-JAN-23,21-JAN-23,21-JAN-23
18252,HELP AT HOME,01W005002,5,22-JAN-23,28-JAN-23,28-JAN-23,28-JAN-23
18252,HELP AT HOME,01W005002,6,29-JAN-23,04-FEB-23,04-FEB-23,03-FEB-23
18252,HELP AT HOME,01W005002,7,05-FEB-23,11-FEB-23,11-FEB-23,11-FEB-23
18252,HELP AT HOME,01W005002,8,12-FEB-23,18-FEB-23,18-FEB-23,18-FEB-23
18252,HELP AT HOME,01W005002,9,19-FEB-23,25-FEB-23,25-FEB-23,24-FEB-23
18252,HELP AT HOME,01W005002,10,26-FEB-23,04-MAR-23,04-MAR-23,03-MAR-23
18252,HELP AT HOME,01W005002,11,05-MAR-23,11-MAR-23,11-MAR-23,11-MAR-23
18252,HELP AT HOME,01W005002,12,12-MAR-23,18-MAR-23,18-MAR-23,18-MAR-23
18252,HELP AT HOME,01W005002,13,19-MAR-23,25-MAR-23,25-MAR-23,25-MAR-23
18252,HELP AT HOME,01W005002,14,26-MAR-23,01-APR-23,01-APR-23,01-APR-23
18252,HELP AT HOME,01W005002,15,02-APR-23,08-APR-23,08-APR-23,08-APR-23
18252,HELP AT HOME,01W005002,16,09-APR-23,15-APR-23,15-APR-23,15-APR-23
18252,HELP AT HOME,01W005002,17,16-APR-23,22-APR-23,22-APR-23,22-APR-23
18252,HELP AT HOME,01W005002,18,23-APR-23,29-APR-23,29-APR-23,29-APR-23
18252,HELP AT HOME,01W005002,19,30-APR-23,06-MAY-23,06-MAY-23,06-MAY-23
18252,HELP AT HOME,01W005002,20,07-MAY-23,13-MAY-23,13-MAY-23,13-MAY-23
18252,HELP AT HOME,01W005002,21,14-MAY-23,20-MAY-23,20-MAY-23,20-MAY-23
18252,HELP AT HOME,01W005002,22,21-MAY-23,27-MAY-23,27-MAY-23,27-MAY-23
18252,HELP AT HOME,01W005002,23,28-MAY-23,03-JUN-23,03-JUN-23,03-JUN-23
18252,HELP AT HOME,01W005002,24,04-JUN-23,10-JUN-23,10-JUN-23,10-JUN-23
18252,HELP AT HOME,01W005002,25,11-JUN-23,17-JUN-23,17-JUN-23,17-JUN-23
18252,HELP AT HOME,01W005002,26,18-JUN-23,24-JUN-23,24-JUN-23,24-JUN-23
18252,HELP AT HOME,01W005002,27,25-JUN-23,01-JUL-23,01-JUL-23,01-JUL-23
18252,HELP AT HOME,01W005002,28,02-JUL-23,08-JUL-23,08-JUL-23,08-JUL-23
18252,HELP AT HOME,01W005002,29,09-JUL-23,15-JUL-23,15-JUL-23,15-JUL-23
